stem,iou,f1,precision,recall,chamfer_distance,modified_hausdorff,precision_at_0.1m,recall_at_0.1m,f1_at_0.1m
020_117_118,0.02482929857216121,0.04845547674663017,0.06134969325059279,0.040040040039639235,0.6335968110334882,0.5504289788584648,0.17435207001009762,0.5485148514851486,0.2645983530880216
020_117_119,0.026135656502637616,0.050939958845425994,0.0649149922710214,0.04191616766425233,0.632082056742678,0.5511404997904493,0.1806939196152525,0.5229540918163673,0.2685849224357323
020_117_120,0.03782051282027039,0.0728844918935696,0.09609120521016137,0.058706467661107396,0.6010164427035415,0.5082352941176471,0.19978708303761533,0.5338645418326693,0.2907626303288212
020_117_121,0.033964728935114534,0.0656980371162014,0.09269162210173455,0.05088062622259412,0.589316473856504,0.42299915105391667,0.20346946151066136,0.5270541082164328,0.29359604141961154
020_117_122,0.035618279569653105,0.06878649775345855,0.09981167608098283,0.05247524752423292,0.6636381524445516,0.37866807350825205,0.22771130837514472,0.49586776859504134,0.3121005026296257
020_117_123,0.016997167138689824,0.03342617969332226,0.05687203791334426,0.02366863905302102,0.646576073701173,0.348608074706843,0.22693069306930694,0.4847250509164969,0.3091353962543244
020_117_124,0.02175438596475962,0.04258241351794622,0.07506053268583389,0.02972195589616758,0.6228176487214239,0.3541181438801336,0.23144286905754796,0.5,0.31641960798874447
020_117_125,0.02760084925670488,0.05371900403966443,0.08863636363434917,0.03853754940673382,0.5779863875132115,0.34080239857125283,0.2504325259515571,0.5031847133757962,0.3344239238244227
020_117_126,0.024268379728591947,0.047386755469966,0.08192771084139933,0.03333333333300654,0.5706643767298053,0.3782232796462731,0.2385834109972041,0.5114345114345115,0.32537832753977103
020_117_127,0.032670454545222515,0.06327372338867905,0.1029082774026195,0.04568023833122462,0.5570228963510149,0.4090816369705486,0.23786869647954328,0.5267489711934157,0.32773788733487835
020_117_128,0.023038156947278343,0.04503870086669239,0.0728929384949227,0.032586558044474676,0.5879136085028598,0.43110424821204585,0.24987893462469735,0.49793388429752067,0.3327655897562661
020_117_129,0.01794340924763324,0.035254233095814345,0.05895691609843635,0.025145067698016006,0.6058784080155805,0.401716719217684,0.24368144969003339,0.46963562753036436,0.3208712999954481
020_117_130,0.01540616246487811,0.030344823424875725,0.05140186915767753,0.021526418786482128,0.640134923485689,0.40171671921768387,0.2563855421686747,0.47560975609756095,0.3331700730885926
020_117_131,0.020260492040374382,0.03971630773622098,0.06292134831319278,0.029015544041150098,0.5874718396015545,0.380430528375733,0.24779220779220779,0.4634146341463415,0.32291740442416866
